repo_name,commit,author_name,commit_timestamp,message,is_corrective,is_adaptive,is_perfective,is_refactor,is_cursing,is_positive_sentiment,is_negative_sentiment,is_performance,files,non_test_files,code_files,code_non_test_files,duration
smrealms/smr,a2e803b756620598f632ff736c083e5d6f6559da,Dan Hemberger,2020-03-30 06:53:59 UTC,"Throw user error on invalid social login type (#837)

Because the social login type should be internally consistent between
the URL on the login page and the types accepted by the SocialLogin
class, we were raising an exception if the type passed in the URL to
the login_social_processing.php page was unknown. This helped ensure
that we would be notified (by bugs emails) if we accidentally broke
social logins.

Unfortunately, because the login_social_processing.php page is linked
on the public-facing login page, it has been added to a bunch of bot
databases. Most of the search engine spiders respect our robots.txt
file, but some do not, and SQL injection attacks obviously do not.

As a result, we get a lot of unwanted bugs emails where a bot uses an
outdated or malicious social login type. This is just too much noise,
and so we now redirect to error.php if the social login type is not
valid.",true,false,true,false,false,false,true,false,2,2,2,2,9836
zaproxy/zap-extensions,910dc37239f6056edcc324cbcfc027406a20702a,Simon Bennetts,2020-03-31 11:04:51 UTC,"Merge pull request #2348 from thc202/ascanrules/incorrect-tech-check

ascanrules: correct tech check in SQL Injection",true,true,false,false,false,false,false,false,3,1,2,0,1
terraform-providers/terraform-provider-aws,6aaca595533dd858bd78998ab847b81cf76da1e7,Pascal van Buijtene,2020-03-30 15:34:20 UTC,"Add sql injection match statement
",false,true,false,false,false,false,false,false,2,1,2,1,1020
Cacti/cacti,873eaff4eda510c78abadb84ca7eedbdd94c1cda,Tony Roman,2010-04-17 17:32:34 UTC,"Fix to reported sql injection security issue from Bonsai Information Security

git-svn-id: 1c0139d5a254bbfdc7488bad8ff35377293b87b3@5747 860744bd-22fc-0310-8c96-e9fe5004b5ca
",true,false,false,false,false,false,false,false,1,1,1,1,211043
osTicket/osTicket-1.8,70aca8937767bd2c0e99f76f8ec94910c7d38df8,Jared Hancock,2012-06-21 03:24:25 UTC,"Remove SQL injection vulnerabilities

Map each of the inputs from $_POST['ids'] into a separate, sanitized
database input (via the db_input() function), then implode() the array with
commas and build the SQL statement.
",true,true,true,true,false,false,false,false,15,15,15,15,
osTicket/osTicket,70aca8937767bd2c0e99f76f8ec94910c7d38df8,Jared Hancock,2012-06-21 03:24:25 UTC,"Remove SQL injection vulnerabilities

Map each of the inputs from $_POST['ids'] into a separate, sanitized
database input (via the db_input() function), then implode() the array with
commas and build the SQL statement.
",true,true,true,true,false,false,false,false,15,15,15,15,
neinteractiveliterature/intercode,a79b334b1f140314a10d1fb9e34a7cc16e570b7e,Nat Budin,2012-06-16 15:54:50 UTC,"Update Rails for SQL injection fix
",true,true,false,false,false,false,false,false,2,2,0,0,
shavitush/bhoptimer,0ba5f66065c322276a858168ae0c9328ec006748,shavitush,2016-06-13 16:46:33 UTC,"URGENT: Fix SQL injection
",true,false,false,false,false,false,false,false,2,2,0,0,7511
prestodb/presto,f3344958a9135d1358d2abf6efe25d011c4026b6,David Phillips,2016-06-27 22:32:49 UTC,"Fix SQL injection in Raptor ShardMetadataRecordCursor
",true,false,false,false,false,false,false,false,1,1,1,1,3978
stackforge/monasca-api,6f5898c58b8ea34e8eab0b013e47b51f87b7962c,Deklan Dieterly,2014-06-19 20:17:09 UTC,"Prevent SQL injection attacks.
",true,false,false,false,false,false,false,false,17,13,17,13,207
openstack/monasca-api,6f5898c58b8ea34e8eab0b013e47b51f87b7962c,Deklan Dieterly,2014-06-19 20:17:09 UTC,"Prevent SQL injection attacks.
",true,false,false,false,false,false,false,false,17,13,17,13,207
rails/rails,7df68a300c9395e3edf8c603b6fea3db9eaff003,Rafael Mendonça França,2014-06-05 17:08:40 UTC,"Fix SQL injection when querying against ranges and bitstrings

Fix CVE-2014-3483 and protect against CVE-2014-3482.
",true,false,false,false,false,false,false,false,3,2,3,2,1175
reportportal/commons-dao,4fb7ce6ee0bb1d1ff97e04b34c7c5326fb808a6d,Pavel Bortnik,2019-04-16 15:16:16 UTC,"Merge pull request #393 from reportportal/injection

[EPMRPP-38603] Potential Sql injection",false,true,false,false,false,false,false,false,1,1,1,1,3
shannah/xataface,eb4265e7188b715cc6c886f19f4332fd4b4346ca,Steve Hannah,2019-04-07 13:25:05 UTC,"Fixed SQL injection.
",true,false,false,false,false,false,false,false,1,1,1,1,8181
matrix-org/synapse,a33a5abc4cd0a73fdf851850da21d749d842ae32,Amber Brown,2019-04-04 13:21:16 UTC,"Clean up the database pagination code (#5007)

* rewrite & simplify

* changelog

* cleanup potential sql injection
",false,false,true,true,false,false,false,false,3,3,2,2,1693
catmaid/CATMAID,e9dfd6fc2d5b73f5e96c8addec0f5acfce9cd096,Andrew Champion,2015-07-30 19:32:38 UTC,"Merge branch 'hotfix/2015.7.17/annotationlist-sql-injection' into dev
",true,true,false,false,false,false,false,false,1,1,1,1,38
catmaid/CATMAID,355cb32a6011dd29dc35b679114a803cebe540ba,Andrew Champion,2015-07-30 17:38:52 UTC,"Skeleton: fix SQL injection vulnerability

Fix a vulnerability in annotation listing that allowed arbitrary SQL
injection.

Unsanitized input was introduced in 97274f6 and became exploitable in
3aa0b70.
",true,false,false,false,false,false,false,false,1,1,1,1,45
cakephp/cakephp,4c7ff422cdc595a2f93d02ca6dae433b1a633931,Ladislav Gallay,2015-07-01 21:22:19 UTC,Fix possible date_add SQL injection,true,true,false,false,false,false,false,false,1,1,1,1,2
bywatersolutions/bws-package,a72262a950aa701cebe460e2a3a7586edecd86be,David Cook,2015-07-13 04:06:46 UTC,"Bug 14521: SQL injection in local use system preferences

This patch fixes a SQL injection vulnerability in the local use
system preferences.

_TEST PLAN_

Before applying:

1) Go to Global System Preferences
2) Click on the ""Local use"" tab
3) Add a new preference with the value ""') or '1' = '1' -- ""
(be sure to include the space at the end after the comment --).
4) When the page refreshes, you should now see about 99 other system
preferences which shouldn't be showing up.

5) Apply the patch

6) Refresh the page
7) Note that you now only see a system preference for ""') or '1' = '1' -- ""
and the other actual local use system preferences.

Signed-off-by: Chris Cormack <chrisc@catalyst.net.nz>

Signed-off-by: Jonathan Druart <90effa772b5c8a7a3420e6b7ea56e265888c5743@bugs.koha-community.org>
Signed-off-by: Tomas Cohen Arazi <63ac9f6777fb741d62c33cd73a438a8ce82c7d4a@unc.edu.ar>
",true,true,true,false,false,false,false,false,1,1,1,1,28589
colinsc/koha,a72262a950aa701cebe460e2a3a7586edecd86be,David Cook,2015-07-13 04:06:46 UTC,"Bug 14521: SQL injection in local use system preferences

This patch fixes a SQL injection vulnerability in the local use
system preferences.

_TEST PLAN_

Before applying:

1) Go to Global System Preferences
2) Click on the ""Local use"" tab
3) Add a new preference with the value ""') or '1' = '1' -- ""
(be sure to include the space at the end after the comment --).
4) When the page refreshes, you should now see about 99 other system
preferences which shouldn't be showing up.

5) Apply the patch

6) Refresh the page
7) Note that you now only see a system preference for ""') or '1' = '1' -- ""
and the other actual local use system preferences.

Signed-off-by: Chris Cormack <chrisc@catalyst.net.nz>

Signed-off-by: Jonathan Druart <90effa772b5c8a7a3420e6b7ea56e265888c5743@bugs.koha-community.org>
Signed-off-by: Tomas Cohen Arazi <63ac9f6777fb741d62c33cd73a438a8ce82c7d4a@unc.edu.ar>
",true,true,true,false,false,false,false,false,1,1,1,1,28589
bywatersolutions/ByWater-KOHA,a72262a950aa701cebe460e2a3a7586edecd86be,David Cook,2015-07-13 04:06:46 UTC,"Bug 14521: SQL injection in local use system preferences

This patch fixes a SQL injection vulnerability in the local use
system preferences.

_TEST PLAN_

Before applying:

1) Go to Global System Preferences
2) Click on the ""Local use"" tab
3) Add a new preference with the value ""') or '1' = '1' -- ""
(be sure to include the space at the end after the comment --).
4) When the page refreshes, you should now see about 99 other system
preferences which shouldn't be showing up.

5) Apply the patch

6) Refresh the page
7) Note that you now only see a system preference for ""') or '1' = '1' -- ""
and the other actual local use system preferences.

Signed-off-by: Chris Cormack <chrisc@catalyst.net.nz>

Signed-off-by: Jonathan Druart <90effa772b5c8a7a3420e6b7ea56e265888c5743@bugs.koha-community.org>
Signed-off-by: Tomas Cohen Arazi <63ac9f6777fb741d62c33cd73a438a8ce82c7d4a@unc.edu.ar>
",true,true,true,false,false,false,false,false,1,1,1,1,28589
fpcorso/quiz_master_next,7478429084be1a0a05f4610176b4bf2da2cfd2b0,Frank Corso,2015-07-18 21:03:24 UTC,"Fixes the SQL Injection vulnerability possibility
",true,false,false,false,false,false,false,false,19,19,19,19,261
bkimminich/juice-shop,d61706ba749774bc449baf6af5a82d64e91df431,Björn Kimminich,2014-09-29 06:55:50 UTC,"""enabled"" SQL injection in search
",false,true,false,false,false,false,false,false,1,1,1,1,513
Alfresco/alfresco-repository,9895e145f77a292432ed2f0e9d66fe2e2f0b565d,Alan Davis,2014-09-18 17:20:08 UTC,"Merged HEAD-BUG-FIX (5.0/Cloud) to HEAD (5.0/Cloud)
   84017: Merged V4.2-BUG-FIX (4.2.4) to HEAD-BUG-FIX (5.0/Cloud)
      82509: Merged V4.1-BUG-FIX (4.1.10) to V4.2-BUG-FIX (4.2.4)
         82351: MNT-12272: Merged DEV to V4.1-BUG-FIX (4.1.10)
            82330: MNT-12272: Possible sql injection in /api/workflow-instances
               - Set exluded definitions for query using parameter binding


git-svn-id: 01653c09f76512ebba8fd589b05a699d8510a51f@84613 c4b6b30b-aa2e-2d43-bbcb-ca4b014f7261
",false,true,false,false,false,false,false,false,1,1,1,1,0
EUDAT-B2SHARE/b2share,e8b5611afd899ed172c1a47b6a0e40eec54c240b,Dennis Blommesteijn,2014-09-03 16:43:01 UTC,"Fix sql injection
",true,false,false,false,false,false,false,false,1,1,1,1,21
beetbox/beets,4870d7e0fa881a1c3b302ca70255026f1db90df9,Adrian Sampson,2014-09-14 00:16:12 UTC,"Roll back fast flexible field sorts (#953)

Sad to see them go, but happy be rid of the SQL injection.
",false,false,false,false,false,true,true,true,5,3,5,3,1176
nikrou/phyxo,c237379af183d3426f73be1cba11aa92028cd1fe,rvelices,2008-08-23 01:18:13 UTC,"merge r2483 from branch 1.7
- security fix : when conf['question_mark_in_urls']=true , $_SERVER['PATH_INFO'] was not sanitized against sql injection
- mysql errors are now dumped using trigger_error instead of echo and die -> allow admins to see later on if someone tries funny stuff

git-svn-id: 07d450c9015c98804e48b520a2aeaa7bff74be0c@2484 68402e56-0260-453c-a942-63ccdbb3a9ee
",true,true,false,false,false,false,false,false,2,2,2,2,1445
MushroomObserver/mushroom-observer,1829b84f3677bac881ccd84b3ec216c18a3077a1,Joe Cohen,2019-03-18 17:18:30 UTC,"Use more efficient query

`pluck` instead of `select` + `map`
(I had forgotten about `pluck` when I originally fixed the sql injection problem on this line.)
",true,false,true,true,false,false,false,false,1,1,1,1,19
MushroomObserver/mushroom-observer,c1660129dc12bbf26ee97c27354d70616ce89408,Joe Cohen,2019-03-13 16:30:31 UTC,"Try fixing SQL issues with redundant `to_i`

I hope that all 4 SQL injection issues remaining after Commit #75a9132
are due to Brakeman not recognizing that  `Name.ranks[:xxx]` is an enum.

Attempted solution is adding a redundant `to_i`. So hopefully Brakeman will now know that it's dealing with an integer.
",true,false,false,false,false,false,false,false,2,2,2,2,48
MushroomObserver/mushroom-observer,81b5ba49cd9513b6ba2d819fddfe8d5eea203c4f,Joe Cohen,2019-03-17 01:34:34 UTC,"Try to fix Code Climate issues with Commit #7943c3f

- Try to fix SQL injection issue by using ActiveRecord query instead of SQL
- Fix ""Favor modiifier `while`"" offense
",true,false,true,true,false,false,false,false,2,2,2,2,229
MushroomObserver/mushroom-observer,ea873f8ee900948bf88c22f0c09b904bfad7fc1c,Joe Cohen,2019-03-14 04:03:00 UTC,"Remove Mushroom App code

This code was the source of all the ""new"" SQL injection issues in this branch.

As far as we've heard, and as far as the logs tell us from the 2018, Mushroom App is dead.

Bonuses:
- simplifies maintenance;
- gets rid of a bunch of uncovered code
- gets  rid of other Code Climate issues
",false,false,false,false,false,false,false,false,5,3,5,3,260
privacyidea/privacyidea,7ca3957d4645f381955ac7c5b4ce94d32a2c2196,Cornelius Kölbel,2015-11-06 11:21:05 UTC,"Fix possible SQL injections in privacyIDEA PAM

In case of offline usage there is the possibility for SQL
injections
",true,false,false,false,false,false,false,false,1,1,1,1,919
consulo/consulo,324fab4927f42cc72425a5a722942c0237115068,Serega Vasiliev,2011-08-23 10:29:11 UTC,"spring jdbc: sql injections
",false,false,false,false,false,false,false,false,1,1,0,0,47167
rails/rails,b537595665527b8ca5ebad97fc053fd102e16d32,Xavier Noria,2011-08-04 22:14:06 UTC,"Revert ""Explicitly included hashes in sentence regarding SQL-injection-safe forms""

Reason: The hash form is secure, and preferred over the array form if possible.

This reverts commit 6dc749596c328c44c80f898d5fa860fff6cab783.
",true,false,false,false,false,false,false,false,1,1,1,1,11
rails/rails,9e18380a323c7087b2079ec479d26ce899268b72,Xavier Noria,2011-08-04 22:14:06 UTC,"Revert ""Explicitly included hashes in sentence regarding SQL-injection-safe forms""

Reason: The hash form is secure, and preferred over the array form if possible.

This reverts commit 6dc749596c328c44c80f898d5fa860fff6cab783.
",true,false,false,false,false,false,false,false,1,1,1,1,11
propelorm/Propel2,698ce9b750a961a97a67edcef1332d2a276ec502,William DURAND,2011-08-11 08:50:14 UTC,"Improved the patch for MySQL driver (possibly subject to sql injections)
",false,false,true,true,false,false,false,false,3,2,3,2,98
propelorm/Propel2,cd547f23d5f95c7a794ab2a26c328e3604a6ee0e,William DURAND,2011-08-10 20:56:19 UTC,"MySQL Driver possibly subject to sql injections with PDO::quote()

Patch posted by Davud Zulke at
http://pastie.org/private/cl3raamde9jh1ldxar59a

See: http://www.propelorm.org/ticket/1360
",false,false,false,false,false,false,false,false,3,3,3,3,544
rails/rails,8a39f411dc3c806422785b1f4d5c7c9d58e4bf85,Aaron Patterson,2011-08-16 22:17:17 UTC,"prevent sql injection attacks by escaping quotes in column names
",true,false,false,false,false,false,false,false,4,3,4,3,0
propelorm/Propel2,68f1695792d51d5e91e70bdcedd6da06f2417f0d,William DURAND,2011-08-11 12:54:08 UTC,"Merge pull request #27 from willdurand/fix-mysql-driver-sql-injections

Fix mysql driver sql injections",true,true,false,false,false,false,false,false,4,3,4,3,243
FriendsOfPHP/security-advisories,b221626806cc5ba1c51cef4b8b4e37ac39afd294,Jon Hinks,2018-02-17 16:38:38 UTC,"First cut of security report for SQL injection issue
",false,false,false,false,false,false,false,false,1,1,0,0,
FriendsOfPHP/security-advisories,0b945f1d0199d085960c9023031a32b1a45e218f,Fabien Potencier,2018-02-20 15:56:11 UTC,"Merge pull request #253 from halfer/master

SQL injection vulns found in all versions of Propel in LIMIT statement",false,true,false,false,false,false,false,false,2,2,0,0,1825
MushroomObserver/mushroom-observer,e7b5bb6c155eed8a3707b1a291ffb952eba0bfd7,Joe Cohen,2018-02-22 17:11:29 UTC,"Fix `Possible SQL injection` Brakeman offense
",false,false,false,false,false,false,false,false,1,1,1,1,715
CESNET/perun,ad447371955dce54d9b1a03c51f155825c80e29d,Pavel Zlámal,2018-02-19 12:37:14 UTC,"REGISTRAR: Fixed possibility of SQL injection
",true,false,false,false,false,false,false,false,1,1,1,1,235
CESNET/perun,50a20122e0017dc6b2c47dd03a656e9892901808,Pavel Zlámal,2018-02-19 18:57:43 UTC,"Merge pull request #1763 from zlamalp/sql

REGISTRAR: Fixed possibility of SQL injection",true,true,false,false,false,false,false,false,1,1,1,1,1
TechEmpower/FrameworkBenchmarks,0ca0b2a85273af0909a947502c74ee5df6fa85dc,Michael Hixson,2018-02-09 15:30:40 UTC,"Fix web2py-optimized updates test implementation (#3281)
